tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,Partner_Yes,Dependents_Yes,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,SeniorCitizen_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_Yes,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MultipleLines_Yes,StreamingTV_Yes,StreamingMovies_Yes,PhoneService_Yes,gender_Male,Churn
1,70.03102053890552,70.03102053890552,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
2,80.087333202559,145.824666405118,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,True
1,69.8882184931719,69.8882184931719,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True
1,85.0113014498908,85.0113014498908,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True
1,80.28428562530551,80.28428562530551,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True
60,104.43152832723779,6404.820288534745,True,False,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True
3,71.9092160785419,221.62593826327375,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
9,87.15837070141187,865.6394535210284,False,False,True,False,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True
45,101.43035701391474,4768.179117402325,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
21,108.56949748084071,2319.33715634807,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
43,99.55813508943692,4386.056273639586,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True
18,90.52457740474968,1589.964802963743,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True
1,45.210130051592074,45.210130051592074,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
27,83.87721690391834,2262.1439859134016,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True
1,84.64363112453417,84.64363112453417,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True
26,104.17810984363936,2710.6842436276706,False,False,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
37,95.29882865108507,3531.964013208178,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,True,True,True,False,True
13,93.00567730133378,1287.8226148771603,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
26,96.39383973410555,2511.4300036802215,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
1,44.48549304112316,44.48549304112316,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True
16,88.89749903259211,1425.7471171156255,False,False,True,True,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True
51,96.55318451690839,4861.1364124708125,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True
5,20.28583754677315,127.32873985398773,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,True
5,85.37753461504032,425.50685576320546,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True
10,96.11350330058585,991.0276111171002,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True
1,18.975826144295514,18.975826144295514,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
15,86.313709637171,1273.2701602036173,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True
2,80.16784662095134,159.63066829004958,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,True,False,True
34,102.5096980489604,3535.620075862294,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
52,55.30844615020188,2855.2834824701094,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,True,True,True,True,True
28,104.19187140475721,2976.4460395946335,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True
5,89.81050085312862,459.7309618693811,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True,True,False,True
8,87.04916490337219,762.0985924581031,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True
13,77.64876539622497,946.1920067861151,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False,True
1,19.45702778627914,19.45702778627914,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,True
1,71.29476608843582,71.29476608843582,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True
46,97.57929959140338,4542.972792250893,False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
37,85.04175897297041,3172.8708301135202,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True
1,89.17229767843979,89.17229767843979,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True
1,80.49770804640485,80.49770804640485,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True
1,85.90190567847885,85.90190567847885,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,True
1,45.520452028076036,45.520452028076036,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
7,72.39926709143076,560.2659093978964,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True
30,98.03762533569623,3047.423654850825,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True
1,75.01397660811996,75.01397660811996,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,True
42,74.43391295070376,3221.0718867793566,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True
9,80.71003370387315,742.4549828696294,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True
58,102.57630197719195,6024.621991166269,True,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
4,74.36956429738402,308.0351372860944,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True
58,100.77050229847387,5956.2720912658,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True
4,74.69445016256505,305.55,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True
65,105.5675426421092,6985.123167391548,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True
13,25.70224587976814,328.3366974268135,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,True,True
34,75.55741975592343,2575.470791854749,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True
1,69.84553552377372,69.84553552377372,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True
49,103.7,5060.173919510988,False,False,True,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
21,99.46268598973327,2115.8754836689895,False,False,True,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
24,93.22045059162348,2329.910199067745,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
1,53.500218163482515,53.500218163482515,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True
3,46.24319902479751,143.13614026972255,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True
1,91.09391085696083,91.09391085696083,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True
1,20.16668072932109,20.16668072932109,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1,70.1601857484614,70.1601857484614,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1,69.38584433146238,69.38584433146238,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,True
